Using GATK jar /home/victor/Project/WES/.snakemake/conda/ad8a041d8ab2b6159985f26b3200d65e_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx819M -jar /home/victor/Project/WES/.snakemake/conda/ad8a041d8ab2b6159985f26b3200d65e_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar BaseRecalibrator --input results/prepared/SRR24443168.aligned.cram --reference /home/victor/DataHub/GATK/Homo_sapiens_assembly38.fasta --known-sites /home/victor/DataHub/GATK/Homo_sapiens_assembly38.dbsnp138.vcf.gz --tmp-dir /tmp/tmprdmq_amb --output results/prepared/SRR24443168.grp
14:50:32.050 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/victor/Project/WES/.snakemake/conda/ad8a041d8ab2b6159985f26b3200d65e_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:50:32.483 INFO  BaseRecalibrator - ------------------------------------------------------------
14:50:32.530 INFO  BaseRecalibrator - The Genome Analysis Toolkit (GATK) v4.4.0.0
14:50:32.531 INFO  BaseRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
14:50:32.534 INFO  BaseRecalibrator - Executing as victor@shpc-1385-instance-rVoBySAX on Linux v5.15.0-71-generic amd64
14:50:32.535 INFO  BaseRecalibrator - Java runtime: OpenJDK 64-Bit Server VM v17.0.3-internal+0-adhoc..src
14:50:32.535 INFO  BaseRecalibrator - Start Date/Time: May 24, 2023 at 2:50:31 PM CST
14:50:32.535 INFO  BaseRecalibrator - ------------------------------------------------------------
14:50:32.535 INFO  BaseRecalibrator - ------------------------------------------------------------
14:50:32.537 INFO  BaseRecalibrator - HTSJDK Version: 3.0.5
14:50:32.537 INFO  BaseRecalibrator - Picard Version: 3.0.0
14:50:32.538 INFO  BaseRecalibrator - Built for Spark Version: 3.3.1
14:50:32.539 INFO  BaseRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:50:32.539 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:50:32.539 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:50:32.540 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:50:32.540 INFO  BaseRecalibrator - Deflater: IntelDeflater
14:50:32.540 INFO  BaseRecalibrator - Inflater: IntelInflater
14:50:32.541 INFO  BaseRecalibrator - GCS max retries/reopens: 20
14:50:32.541 INFO  BaseRecalibrator - Requester pays: disabled
14:50:32.542 INFO  BaseRecalibrator - Initializing engine
14:50:34.824 INFO  FeatureManager - Using codec VCFCodec to read file file:///home/victor/DataHub/GATK/Homo_sapiens_assembly38.dbsnp138.vcf.gz
14:50:35.823 INFO  BaseRecalibrator - Done initializing engine
14:50:35.862 INFO  BaseRecalibrationEngine - The covariates being used here: 
14:50:35.863 INFO  BaseRecalibrationEngine - 	ReadGroupCovariate
14:50:35.870 INFO  BaseRecalibrationEngine - 	QualityScoreCovariate
14:50:35.870 INFO  BaseRecalibrationEngine - 	ContextCovariate
14:50:35.870 INFO  BaseRecalibrationEngine - 	CycleCovariate
14:50:36.084 INFO  ProgressMeter - Starting traversal
14:50:36.085 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
14:59:49.470 INFO  ProgressMeter -       chr2:133105715              9.2               8250000         894496.4
14:59:59.714 INFO  ProgressMeter -       chr2:142305100              9.4               8370000         891013.2
15:00:09.732 INFO  ProgressMeter -       chr2:152237364              9.6               8493000         888316.3
15:00:19.830 INFO  ProgressMeter -       chr2:161366940              9.7               8614000         885388.1
15:00:29.878 INFO  ProgressMeter -       chr2:169237123              9.9               8747000         883844.8
15:00:39.941 INFO  ProgressMeter -       chr2:176809498             10.1               8905000         884813.6
15:00:49.990 INFO  ProgressMeter -       chr2:182241943             10.2               9065000         885989.3
15:01:00.001 INFO  ProgressMeter -       chr2:190900586             10.4               9184000         883197.2
15:01:10.014 INFO  ProgressMeter -       chr2:200641163             10.6               9320000         882119.1
15:01:20.037 INFO  ProgressMeter -       chr2:208315275             10.7               9511000         886190.9
15:01:30.109 INFO  ProgressMeter -       chr2:216660785             10.9               9646000         884923.0
15:01:40.220 INFO  ProgressMeter -       chr2:220483667             11.1               9831000         888164.1
15:01:50.259 INFO  ProgressMeter -       chr2:228992600             11.2               9962000         886597.4
15:02:00.268 INFO  ProgressMeter -       chr2:233690415             11.4              10122000         887658.5
15:02:10.313 INFO  ProgressMeter -       chr2:240505414             11.6              10300000         890198.7
15:02:20.320 INFO  ProgressMeter -         chr3:5036077             11.7              10453000         890583.4
15:02:30.353 INFO  ProgressMeter -        chr3:12140455             11.9              10613000         891515.4
15:02:40.478 INFO  ProgressMeter -        chr3:20152420             12.1              10802000         894707.7
15:02:50.500 INFO  ProgressMeter -        chr3:31111379             12.2              10907000         891076.6
15:03:00.528 INFO  ProgressMeter -        chr3:37063703             12.4              11012000         887536.1
15:03:10.573 INFO  ProgressMeter -        chr3:42187922             12.6              11161000         887571.1
15:03:20.621 INFO  ProgressMeter -        chr3:47007276             12.7              11329000         889089.4
15:03:30.650 INFO  ProgressMeter -        chr3:49653549             12.9              11516000         892063.1
15:03:40.696 INFO  ProgressMeter -        chr3:52383239             13.1              11698000         894559.1
15:03:50.736 INFO  ProgressMeter -        chr3:57371002             13.2              11860000         895488.6
15:04:00.736 INFO  ProgressMeter -        chr3:63652663             13.4              11964000         892114.6
15:04:10.800 INFO  ProgressMeter -        chr3:71710405             13.6              12077000         889416.4
15:04:20.925 INFO  ProgressMeter -        chr3:80513933             13.7              12169000         885190.9
15:04:31.000 INFO  ProgressMeter -        chr3:95408247             13.9              12249000         880257.3
15:04:41.061 INFO  ProgressMeter -       chr3:103836546             14.1              12370000         878370.2
15:04:51.103 INFO  ProgressMeter -       chr3:113594817             14.3              12509000         877806.1
15:05:01.109 INFO  ProgressMeter -       chr3:121622858             14.4              12635000         876393.9
15:05:11.116 INFO  ProgressMeter -       chr3:126450472             14.6              12790000         876997.5
15:05:21.121 INFO  ProgressMeter -       chr3:132579024             14.8              12978000         879828.6
15:05:31.130 INFO  ProgressMeter -       chr3:138091579             14.9              13080000         876828.4
15:05:41.399 INFO  ProgressMeter -       chr3:139373555             15.1              13118000         869401.0
15:05:51.398 INFO  ProgressMeter -       chr3:144375014             15.3              13209000         865867.7
15:06:01.427 INFO  ProgressMeter -       chr3:154897881             15.4              13340000         864978.4
15:06:11.470 INFO  ProgressMeter -       chr3:164684526             15.6              13456000         863132.1
15:06:21.478 INFO  ProgressMeter -       chr3:174605146             15.8              13587000         862308.1
15:06:31.595 INFO  ProgressMeter -       chr3:183607290             15.9              13697000         860099.6
15:06:41.640 INFO  ProgressMeter -       chr3:188406276             16.1              13864000         861515.8
15:06:51.664 INFO  ProgressMeter -       chr3:195542964             16.3              13970000         859183.0
15:07:01.665 INFO  ProgressMeter -         chr4:1845551             16.4              14131000         860265.9
15:07:11.673 INFO  ProgressMeter -         chr4:6288958             16.6              14277000         860417.0
15:07:21.801 INFO  ProgressMeter -        chr4:10939071             16.8              14392000         858613.0
15:07:32.041 INFO  ProgressMeter -        chr4:18783216             16.9              14492000         855865.5
15:07:42.244 INFO  ProgressMeter -        chr4:28812166             17.1              14602000         853786.6
15:07:52.254 INFO  ProgressMeter -        chr4:39126503             17.3              14690000         850634.3
15:08:02.362 INFO  ProgressMeter -        chr4:46208532             17.4              14800000         848724.4
15:08:12.371 INFO  ProgressMeter -        chr4:54709360             17.6              14904000         846588.9
15:08:22.434 INFO  ProgressMeter -        chr4:62756931             17.8              14993000         843610.7
15:08:32.457 INFO  ProgressMeter -        chr4:71437030             17.9              15091000         841215.5
15:08:42.485 INFO  ProgressMeter -        chr4:77112710             18.1              15204000         839691.5
15:08:52.527 INFO  ProgressMeter -        chr4:86364865             18.3              15344000         839662.1
15:09:02.526 INFO  ProgressMeter -        chr4:95154489             18.4              15464000         838580.6
15:09:12.569 INFO  ProgressMeter -       chr4:103937018             18.6              15579000         837218.3
15:09:22.586 INFO  ProgressMeter -       chr4:113363399             18.8              15724000         837496.7
15:09:32.644 INFO  ProgressMeter -       chr4:122739889             18.9              15841000         836261.0
15:09:42.678 INFO  ProgressMeter -       chr4:134380412             19.1              15950000         834647.4
15:09:52.698 INFO  ProgressMeter -       chr4:144737557             19.3              16067000         833486.1
15:10:02.697 INFO  ProgressMeter -       chr4:154799153             19.4              16227000         834570.5
15:10:12.722 INFO  ProgressMeter -       chr4:166937936             19.6              16351000         833783.8
15:10:22.784 INFO  ProgressMeter -       chr4:178074500             19.8              16470000         832730.8
15:10:32.830 INFO  ProgressMeter -       chr4:186209140             19.9              16588000         831656.6
15:10:43.229 INFO  ProgressMeter -         chr5:1282481             20.1              16681000         829114.0
15:10:53.255 INFO  ProgressMeter -         chr5:7457302             20.3              16763000         826326.6
15:11:03.301 INFO  ProgressMeter -        chr5:14476904             20.5              16862000         824403.2
15:11:13.375 INFO  ProgressMeter -        chr5:25299018             20.6              16964000         822636.6
15:11:23.412 INFO  ProgressMeter -        chr5:35242161             20.8              17082000         821693.8
15:11:33.475 INFO  ProgressMeter -        chr5:43388265             21.0              17236000         822465.6
15:11:43.514 INFO  ProgressMeter -        chr5:57083562             21.1              17365000         822058.5
15:11:53.572 INFO  ProgressMeter -        chr5:68481407             21.3              17510000         822395.8
15:12:03.592 INFO  ProgressMeter -        chr5:79291176             21.5              17670000         823452.5
15:12:13.623 INFO  ProgressMeter -        chr5:90783164             21.6              17815000         823792.8
15:12:23.980 INFO  ProgressMeter -       chr5:102036328             21.8              17939000         822956.0
15:12:34.005 INFO  ProgressMeter -       chr5:112198270             22.0              18031000         820885.0
15:12:44.462 INFO  ProgressMeter -       chr5:118681877             22.1              18113000         818126.2
15:12:56.991 INFO  ProgressMeter -       chr5:127794297             22.3              18226000         815538.2
15:13:07.010 INFO  ProgressMeter -       chr5:134388475             22.5              18359000         815397.5
15:13:17.031 INFO  ProgressMeter -       chr5:141135817             22.7              18588000         819488.8
15:13:27.124 INFO  ProgressMeter -       chr5:148395026             22.9              18776000         821684.0
15:13:37.133 INFO  ProgressMeter -       chr5:154907659             23.0              18975000         824374.0
15:13:47.136 INFO  ProgressMeter -       chr5:163911935             23.2              19110000         824269.4
15:13:57.140 INFO  ProgressMeter -       chr5:172768914             23.4              19251000         824421.6
15:14:07.172 INFO  ProgressMeter -       chr5:178471954             23.5              19419000         825703.9
15:14:17.228 INFO  ProgressMeter -         chr6:2671371             23.7              19567000         826110.3
15:14:27.265 INFO  ProgressMeter -        chr6:10159215             23.9              19696000         825724.8
15:14:37.736 INFO  ProgressMeter -        chr6:18121415             24.0              19836000         825554.1
15:14:47.870 INFO  ProgressMeter -        chr6:25709008             24.2              19945000         824297.9
15:14:57.990 INFO  ProgressMeter -        chr6:33834425             24.4              20080000         824130.7
15:15:08.053 INFO  ProgressMeter -        chr6:38990043             24.5              20263000         825955.5
15:15:18.067 INFO  ProgressMeter -        chr6:43546645             24.7              20457000         828229.2
15:15:28.110 INFO  ProgressMeter -        chr6:50420300             24.9              20598000         828324.5
15:15:38.420 INFO  ProgressMeter -        chr6:58209951             25.0              20747000         828590.7
15:15:48.460 INFO  ProgressMeter -        chr6:72235747             25.2              20849000         827136.7
15:15:58.512 INFO  ProgressMeter -        chr6:81750030             25.4              20965000         826249.8
15:16:08.512 INFO  ProgressMeter -        chr6:90560109             25.5              21118000         826845.3
15:16:18.533 INFO  ProgressMeter -       chr6:102243903             25.7              21214000         825208.3
15:16:28.534 INFO  ProgressMeter -       chr6:110209152             25.9              21338000         824684.1
15:16:38.677 INFO  ProgressMeter -       chr6:117041182             26.0              21445000         823440.0
15:16:48.694 INFO  ProgressMeter -       chr6:129058525             26.2              21569000         822925.5
15:16:58.832 INFO  ProgressMeter -       chr6:135202973             26.4              21682000         821938.6
15:17:08.900 INFO  ProgressMeter -       chr6:141185385             26.5              21777000         820323.3
15:17:18.969 INFO  ProgressMeter -       chr6:148833333             26.7              21890000         819398.5
15:17:29.021 INFO  ProgressMeter -       chr6:154216637             26.9              22015000         818941.4
15:17:39.390 INFO  ProgressMeter -       chr6:160678967             27.1              22170000         819439.4
15:17:49.491 INFO  ProgressMeter -       chr6:167152976             27.2              22259000         817641.7
15:17:59.527 INFO  ProgressMeter -         chr7:2375351             27.4              22409000         818125.9
15:18:09.824 INFO  ProgressMeter -         chr7:6621142             27.6              22556000         818363.7
15:18:19.898 INFO  ProgressMeter -        chr7:15169191             27.7              22655000         816979.3
15:18:29.931 INFO  ProgressMeter -        chr7:21773867             27.9              22739000         815098.3
15:18:40.108 INFO  ProgressMeter -        chr7:28165470             28.1              22857000         814371.8
15:18:50.152 INFO  ProgressMeter -        chr7:35204456             28.2              22989000         814218.1
15:19:00.232 INFO  ProgressMeter -        chr7:42340812             28.4              23104000         813451.0
15:19:10.246 INFO  ProgressMeter -        chr7:47831252             28.6              23250000         813809.7
15:19:20.304 INFO  ProgressMeter -        chr7:55446510             28.7              23362000         812959.4
15:19:30.330 INFO  ProgressMeter -        chr7:65840219             28.9              23475000         812169.0
15:19:40.395 INFO  ProgressMeter -        chr7:72496632             29.1              23580000         811094.4
15:19:50.433 INFO  ProgressMeter -        chr7:77196473             29.2              23725000         811412.6
15:20:00.502 INFO  ProgressMeter -        chr7:85825856             29.4              23824000         810149.5
15:20:10.537 INFO  ProgressMeter -        chr7:94211066             29.6              23953000         809929.4
15:20:20.637 INFO  ProgressMeter -        chr7:99525995             29.7              24087000         809850.8
15:20:30.670 INFO  ProgressMeter -       chr7:102337319             29.9              24288000         812043.3
15:20:40.940 INFO  ProgressMeter -       chr7:108538306             30.1              24435000         812309.0
15:20:51.064 INFO  ProgressMeter -       chr7:120076597             30.2              24552000         811646.2
15:21:01.070 INFO  ProgressMeter -       chr7:128887192             30.4              24702000         812127.2
15:21:11.159 INFO  ProgressMeter -       chr7:134652101             30.6              24834000         811978.6
15:21:21.184 INFO  ProgressMeter -       chr7:139936176             30.8              24953000         811436.1
15:21:31.224 INFO  ProgressMeter -       chr7:146130192             30.9              25062000         810576.1
15:21:41.219 INFO  ProgressMeter -       chr7:151237954             31.1              25212000         811051.6
15:21:51.315 INFO  ProgressMeter -       chr7:156959556             31.3              25329000         810429.0
15:22:01.436 INFO  ProgressMeter -         chr8:5290298             31.4              25423000         809069.5
15:22:11.444 INFO  ProgressMeter -        chr8:10898908             31.6              25505000         807394.1
15:22:21.468 INFO  ProgressMeter -        chr8:18655808             31.8              25621000         806798.8
15:22:31.523 INFO  ProgressMeter -        chr8:24485103             31.9              25777000         807449.8
15:22:41.578 INFO  ProgressMeter -        chr8:30974972             32.1              25931000         808032.0
15:22:51.624 INFO  ProgressMeter -        chr8:40212019             32.3              26070000         808147.0
15:23:01.748 INFO  ProgressMeter -        chr8:50378717             32.4              26215000         808413.4
15:23:11.770 INFO  ProgressMeter -        chr8:58603323             32.6              26331000         807829.9
15:23:22.007 INFO  ProgressMeter -        chr8:67911953             32.8              26460000         807560.0
15:23:32.058 INFO  ProgressMeter -        chr8:75190475             32.9              26564000         806610.6
15:23:42.091 INFO  ProgressMeter -        chr8:84447978             33.1              26649000         805103.7
15:23:52.164 INFO  ProgressMeter -        chr8:92661482             33.3              26744000         803897.2
15:24:02.164 INFO  ProgressMeter -       chr8:100137532             33.4              26877000         803867.0
15:24:12.219 INFO  ProgressMeter -       chr8:109163971             33.6              27006000         803696.6
15:24:22.407 INFO  ProgressMeter -       chr8:119243287             33.8              27106000         802617.2
15:24:32.512 INFO  ProgressMeter -       chr8:126925055             33.9              27242000         802641.1
15:24:42.542 INFO  ProgressMeter -       chr8:133288831             34.1              27343000         801668.8
15:24:52.690 INFO  ProgressMeter -       chr8:140593847             34.3              27442000         800601.8
15:25:02.780 INFO  ProgressMeter -           chr9:12042             34.4              27639000         802412.0
15:25:12.861 INFO  ProgressMeter -         chr9:7388035             34.6              27768000         802243.9
15:25:22.906 INFO  ProgressMeter -        chr9:16970139             34.8              27867000         801228.7
15:25:33.024 INFO  ProgressMeter -        chr9:24454395             34.9              27966000         800195.0
15:25:43.132 INFO  ProgressMeter -        chr9:33795415             35.1              28079000         799574.0
15:25:53.262 INFO  ProgressMeter -        chr9:38195129             35.3              28275000         801303.2
15:26:03.285 INFO  ProgressMeter -        chr9:71446568             35.5              28383000         800573.5
15:26:13.306 INFO  ProgressMeter -        chr9:79722900             35.6              28506000         800273.3
15:26:23.476 INFO  ProgressMeter -        chr9:87781219             35.8              28625000         799807.8
15:26:33.490 INFO  ProgressMeter -        chr9:93636430             36.0              28764000         799961.1
15:26:43.547 INFO  ProgressMeter -       chr9:100586346             36.1              28938000         801065.9
15:26:53.620 INFO  ProgressMeter -       chr9:108671973             36.3              29035000         800033.1
15:27:03.639 INFO  ProgressMeter -       chr9:114578590             36.5              29213000         801251.1
15:27:13.689 INFO  ProgressMeter -       chr9:122148186             36.6              29342000         801109.2
15:27:23.753 INFO  ProgressMeter -       chr9:127778385             36.8              29515000         802158.7
15:27:33.845 INFO  ProgressMeter -       chr9:130500819             37.0              29691000         803270.0
15:27:43.855 INFO  ProgressMeter -       chr9:134756630             37.1              29874000         804589.3
15:27:53.877 INFO  ProgressMeter -       chr9:137187314             37.3              30034000         805275.9
15:28:03.942 INFO  ProgressMeter -        chr10:3998706             37.5              30172000         805353.7
15:28:14.020 INFO  ProgressMeter -       chr10:10289592             37.6              30283000         804708.7
15:28:24.189 INFO  ProgressMeter -       chr10:16752648             37.8              30411000         804487.3
15:28:34.534 INFO  ProgressMeter -       chr10:22783629             38.0              30520000         803705.0
15:28:44.595 INFO  ProgressMeter -       chr10:28387471             38.1              30620000         802793.4
15:28:54.658 INFO  ProgressMeter -       chr10:35175511             38.3              30739000         802384.8
15:29:04.771 INFO  ProgressMeter -       chr10:44481993             38.5              30843000         801582.2
15:29:14.769 INFO  ProgressMeter -       chr10:49308227             38.6              30942000         800678.3
15:29:24.773 INFO  ProgressMeter -       chr10:56733627             38.8              31035000         799634.8
15:29:34.912 INFO  ProgressMeter -       chr10:63595017             39.0              31128000         798554.5
15:29:44.942 INFO  ProgressMeter -       chr10:69631701             39.1              31226000         797647.9
15:29:54.944 INFO  ProgressMeter -       chr10:74111783             39.3              31403000         798767.9
15:30:05.012 INFO  ProgressMeter -       chr10:80252657             39.5              31516000         798235.1
15:30:15.103 INFO  ProgressMeter -       chr10:86656185             39.7              31594000         796816.5
15:30:25.288 INFO  ProgressMeter -       chr10:92399968             39.8              31705000         796206.9
15:30:35.323 INFO  ProgressMeter -       chr10:96609780             40.0              31828000         795953.0
15:30:45.381 INFO  ProgressMeter -      chr10:100185414             40.2              31948000         795618.6
15:30:55.435 INFO  ProgressMeter -      chr10:103414059             40.3              32097000         796009.2
15:31:05.475 INFO  ProgressMeter -      chr10:110698125             40.5              32209000         795484.0
15:31:15.506 INFO  ProgressMeter -      chr10:115169183             40.7              32310000         794696.8
15:31:25.607 INFO  ProgressMeter -      chr10:120233480             40.8              32411000         793894.0
15:31:35.910 INFO  ProgressMeter -      chr10:125005699             41.0              32524000         793325.1
15:31:45.922 INFO  ProgressMeter -      chr10:129467298             41.2              32611000         792223.0
15:31:56.244 INFO  ProgressMeter -      chr10:133531804             41.3              32723000         791634.7
